book_id,book_name,cluster_label,pca_x,pca_y
6dc02a3353bb6628,为上夫妻综艺，我闪婚了亿万老公,4,-16.828220250174553,-0.0019415423967725498
322d67dccc5c9dcc,为了无敌，绑架三千圣女！,0,-11.281217866558844,0.10946113083292465
062ad6b301eab0cc,为了能减刑，我带兔子飞上天,4,-15.6854318081392,-0.04404301456637352
b6e6e137c0c9d5f2,为了脱贫造机甲，狗大户们抢疯了,4,-20.920803290793085,0.3159376758440086
9bc258b9183df0c7,为什么要叫我末世尸王啊,3,0.49326755468670314,-0.07556002087856165
5d32a4391beb761c,为军火库舔女主三年，她却当真了,4,-14.204801155835483,0.12203940117806203
bbaa0a1c224bc806,为名利和我离婚，我捧红天后你哭什么,4,-18.015465934261645,0.056457600382106427
c903cd78b63195f8,为她着迷,0,-10.811871792416973,-0.029975497203829832
b5fd5ee94a7b9b53,为娶绝美夫郎，她要造反当女帝,0,-7.1133731163685425,-0.10586314229938307
f4a790bd67807ab5,为祖国繁荣昌盛献上桃花,4,-18.309612265395867,-0.02071944694193084
32bf58ba6f9c1360,主母日常,0,-8.374295993623363,0.014859463593739242
2ae5d45f1135ec66,举国穿越，但是泰拉,4,-20.07461429629541,0.1263145072353326
2497492f6d12b1c2,乖软弟弟，姐姐宠疯了！,7,11.173048416408058,-0.03268951341760082
cc384dd8d601612b,乖野弟弟掉马，他疯批病娇偏执狂,3,4.7512549592819155,-0.10388551698379259
38d1cb265dc78e2f,乖！姐姐疼我！冷舔病娇屿爷会撩,0,-4.718218470662734,0.08619697157459144
064d1a15be1cb972,乖，别怕！病娇反派致命撩宠女配,7,9.841897352711534,-0.014729293450011921
389fa4f05ec6ccd4,九世反派，女主集体黑化了！ 作者：浮在陀,0,-10.501777758140008,0.2368374302943717
e290158ad342c6a1,九世轮回曝光，诸天女帝形象崩塌,0,-7.3088895542761065,0.00047354125956500237
ac05604619360d4a,九叔：从义庄开始简化修仙,4,-13.42248672191948,-0.10478695342654135
56d3a367bdec4180,九叔：我石少坚，开局满级雷法,0,-3.587683029108497,-0.13103586881118892
8d2e314ef8fe2036,九星霸体诀,6,62.932822727677305,0.11022120227551226
2e027ba437ccbcc8,九极战神,7,20.5509450270865,0.006396398705702411
65f4fcd3a9c99b0d,九龙抬棺！我大帝身份在葬礼曝光,4,-17.002922667072085,0.0353668092747583
b7b621ff3818c589,九龙拉棺！洪荒丧葬一条龙,4,-17.672968184703446,0.11370340652895301
6bc1c095bfa665ef,也曾想拥你入怀,0,-5.632835338935635,-0.04753909864577463
06861ccfdeb1246c,乡村直播：开局10万亩地,3,-2.2988762303418895,0.13131920212346207
0ca33e0c9c520ba8,乱世逃亡后，我成了开国女帝,0,-4.895116087116669,0.07209195955025818
f9eb5449b7758ceb,了凡四训,3,-1.6379920193612918,0.05882685540137583
ae0316a9b46b8e97,予你长生,3,-2.3649004364231203,-0.118425487483062
7544b4133428f39a,争霸时代：帝国超壕大军阀,4,-14.2340447256531,0.29889289520473183
e7468ef9248a67fe,争霸：开局召唤西凉铁骑,6,52.8828027865419,0.11956154507760264
9ec173be7e8ee97d,二嫁东宫,0,-9.749686404254625,0.05473019397105955
47d8a088ad6afa60,二战风云：铁血苏维埃,7,14.293934501395754,0.09351746334409833
99c7b35fc82421ef,云之羽：以毒攻毒拿捏宫远徵,4,-17.790109477979293,0.05940480092940817
336d22e83271a70e,云深清浅时,3,6.471522314340852,0.10950231603804675
af607d704108cab6,云游诸天,1,26.701776223529507,-0.1274619976153802
10b11c4186a8a024,云边有个小卖部,3,-1.5533024549510301,0.059298836690354406
87751f518c945e09,云顶之弈：开局学费被骗,3,-1.1165168154122398,-0.10182445714747243
f9adcbb4ef0a3b70,互换身体：锦书夫妇发疯了,0,-10.600297935428898,-0.048412167383097865
c8a948062a85fe3c,五等分：天才的绝对恋爱法则,4,-18.52771334650223,0.066409400872047
983cc60cf72e0346,五行修神诀,7,14.099123997715957,0.038580241983946884
e3af863f3dffb482,亚人娘养成后，她们都想报答我！,4,-13.010648353030707,-0.14480164757724343
8124a0e6b5668f11,亚巴顿,7,16.069631220654188,-0.10732135101981624
fdeb29b3cdfa41c6,亡灵领主弱？你怎么招募陨落神明,0,-9.299831675950955,-0.2482764649697539
4ada23d85e2ddb68,京剧花旦惊艳国际选秀,3,4.210815441702103,-0.07803080504539997
6bb011eb3aeef79d,京城小饭馆,7,11.582520612599858,0.1814353915833889
28ff97e207cbeb17,京城第一神捕，你管这叫狗腿子？,0,-6.910560062803846,0.03665307064898701
a10ab51d99daa847,亲子综艺爆火后，全网都认我当妈,0,-3.355936075963349,-0.01770273331359859
8ef15889af5712eb,亲子综艺，妈妈我有十八般武艺,1,36.638209494068334,0.1662591829847871
