book_id,book_name,cluster_label,pca_x,pca_y
ba14cdecb49d89e6,重生天灾：囤货求活不好惹,2,0.05544012390401114,-0.1178945458344073
80a4f76eb4b52ad6,灵气复苏：我，逢赌必赢,3,-0.021947741767096622,-0.035425652966931315
1f633c96355e38f8,误入星神群，被阿哈拐走当令使,4,-0.11910802532937113,0.024505262401767217
00f7722344145247,在修真界当卷王,4,-0.09472202400904121,0.04469399941024179
c0af84219a0e44ec,我不是戏神_7276384138653862966.1,2,0.036452557460817284,-0.04184436929882491
0294272f34e501d6,怀孕后，禁欲佛子抱着娇妻狠狠宠,5,0.16670308593056268,-0.16744479129393358
9dad428919833f7f,成全别人？不如成全自己,5,0.01570864917532156,-0.13674298592534884
baaf2e93aeb76a77,系统让我攻略神明？反手攻略系统,7,-0.09275300753844616,-0.06661106621636013
7627fddf4374b8a3,物语系列：伤物语,7,-0.18876544568180723,0.037874436793293144
2c1c73b9bb7e5433,柯学世界生存手册,5,-0.03060794426232653,-0.01396875799172647
8be93e813191010e,开金钱挂的我只想苟,2,0.045259667303061135,-0.014656438573358672
9125128b324fe8f8,因为长得太帅所以每天都被告白,7,0.06244547689653022,-0.010073335059572305
1dcaae9671409b14,铠甲：我暗黑帝皇！未婚妻是敏慈,7,-0.27403232157124646,0.09944942018770381
5445fb3fec542ceb,重生为蛇：开枝散叶，彻底疯狂,2,-0.04467557030606717,-0.05272921993287233
3189b4d4a37378ef,原神之开局成为雷电将军贴身忍者,1,-0.07378997819440453,0.03844483720705217
5677f55574338e61,位面穿越之旅,7,0.040762903483586535,-0.15432447610554514
27fd4624d19cedcd,反派：小丧尸，再啃就不礼貌了,1,0.06663589392462997,-0.05839629492856717
aa0008d8367bd26a,大唐：开局挟持李二，震惊天下！,3,0.008527348738543945,-0.07193384797928952
5aef5e4053b0a2ed,天崩开局，从死囚营砍到并肩王,1,-0.04278107367276725,0.024278056482161893
